-21.8012,-31.7807,-18.8192
-11.5106,-22.336,-8.52078
-12.9103,-24.7373,-10.702
-8.40697,-21.3338,-8.01493
-9.85368,-22.6901,-11.6429
-11.4245,-23.5837,-14.2679
-7.16724,-20.2615,-9.60589
-9.36037,-23.2767,-10.9208
1.43173,-11.3515,0.150171
9.40033,-2.24552,7.61984
4.27165,-8.05862,2.25927
-10.0209,-24.2685,-11.6233
-22.9352,-39.1218,-24.8883
-10.4748,-27.2498,-13.4644
6.63769,-9.01456,3.40907
27.0915,12.2748,24.2461
49.3793,34.7334,47.5477
53.9532,40.0825,54.2102
58.0238,44.8836,59.391
53.1244,40.6413,52.2281
59.2888,47.9429,55.6455
78.7661,68.1936,75.7247
78.8985,68.945,78.4275
94.5031,84.9382,95.1172
125.484,115.263,124.738
160.394,149.303,158.743
192.445,180.896,192.53
194.234,183.122,196.505
181.253,171.925,183.335
158.329,150.302,158.592
136.439,128.172,136.295
122.965,114.069,123.401
101.378,92.0589,100.243
88.2622,78.22,84.7702
73.5317,62.1077,69.4214
56.0386,43.8018,52.8965
48.5419,36.6949,47.6256
32.358,21.3465,32.6761
28.5757,18.1502,27.0295
29.2284,18.7589,24.223
21.1036,10.8244,13.8396
20.7375,11.295,13.323
17.2639,8.40789,10.0906
20.9611,12.2749,13.494
19.5915,11.3598,12.1047
9.3396,1.86772,1.9735
4.12636,-3.74114,-3.46694
-14.2899,-23.9249,-22.3715
-36.6879,-48.273,-45.3368
-63.0472,-76.4082,-72.1076
-97.9908,-111.793,-107.364
-131.055,-143.888,-141.023
-163.567,-175.919,-174.74
-182.315,-195.853,-194.514
-199.233,-215.292,-211.225
-222.764,-240.372,-234.148
-236.773,-254.789,-248.139
-254.952,-274.339,-266.751
-272.805,-294.545,-283.909
-290.377,-314.189,-299.331
-304.274,-328.259,-312.522
-297.631,-320.197,-307.432
-284.505,-306.127,-295.313
-261.764,-283.137,-271.538
-241.855,-263.412,-251.01
-230.083,-252.84,-240.647
-208.772,-233.222,-221.011
-183.617,-209.071,-196.64
-155.208,-180.424,-167.658
-137.66,-161.739,-148.558
-126.536,-149.579,-136.489
-105.125,-127.873,-115.003
-88.596,-110.926,-98.6577
-68.9392,-89.3347,-78.3032
-50.9089,-69.5578,-58.9021
-45.3803,-63.5976,-53.3054
-41.6783,-59.7024,-50.961
-45.6584,-64.099,-56.7479
-41.1626,-60.3252,-53.6469
-32.4246,-52.4515,-45.4529
-32.5756,-53.5968,-45.4036
-35.4486,-56.1046,-47.247
-44.8292,-63.8867,-55.3292
-43.5901,-61.8924,-52.8625
-41.3583,-60.1392,-49.6266
-50.1375,-69.0273,-58.6275
-56.2598,-74.6471,-66.2283
-64.36,-82.2311,-75.9307
-67.1053,-84.2277,-78.4256
-67.1709,-83.853,-76.312
-70.8431,-87.7158,-78.6391
-69.1469,-86.6916,-77.1998
-70.6764,-89.5164,-80.0856
